respondent_id,row_id,is_sp,choice_situation_id,av_walk,av_bike,av_pvt,av_ipt,av_bus,av_drop,tt_walk,tt_bike,tt_pvt,tt_ipt,tt_bus,tt_drop,tc_bike,tc_pvt,tc_ipt,tc_bus,tc_drop,comfort_walk,comfort_bike,comfort_pvt,comfort_ipt,comfort_bus,comfort_drop,safety_street,weather,land_use,age_cohort,inc_level,choice
7,103,1,6,1,0,0,1,1,0,8.398564495146275,3.092530980706215,8.528576237615198,9.045240867417306,22.029443053295836,17.071264318190515,0.6389574182685465,74.80025637429208,106.57573425211012,18.005703329108655,38.30283561954275,1,0,2,1,3,1,0,1,3,2,2,1
7,104,1,7,1,0,0,1,1,0,14.2913709115237,8.779129825998098,9.55955313006416,19.856453855754808,19.53804976819083,8.41445840569213,0.7688463001977652,38.07510414626449,50.396708368789405,10.537510137073696,25.86691565113142,1,0,2,2,3,0,1,2,3,2,2,4
7,105,1,8,1,0,0,1,1,0,18.61996973864734,9.466174959903583,6.388816715218127,8.054136337013915,22.901345102582127,15.72531535802409,3.6031352123245597,36.863802266307175,63.09899864252657,19.88300639204681,33.26134828850627,3,0,3,1,1,0,0,3,3,2,2,4
7,106,1,9,1,0,0,1,1,0,22.35636342316866,3.221143965376541,15.900374141521752,12.858996154973283,15.402865931158885,17.038126450497657,0.8227519795764238,42.7273035235703,55.18494307529181,12.994421543553472,38.67565365857445,2,1,1,1,2,0,1,2,3,2,2,5
7,107,1,10,1,0,0,1,1,0,8.051074054092169,3.893445467809215,7.922073065768927,10.811753032030538,18.780699368566275,13.89889052323997,1.6300915938336402,77.9109989060089,116.60998922074214,13.221563883125782,27.917178457137197,3,1,1,3,2,0,1,2,3,2,2,5
7,108,1,11,1,0,0,1,1,0,16.824005683884025,11.968646441353485,4.634705420117825,19.851088068680838,20.670207258313894,10.114494368899614,0.7650327438022941,46.93191052880138,60.49571838462725,18.53097165003419,43.727295328862965,3,1,1,3,1,0,0,3,3,2,2,4
7,109,1,12,1,0,0,1,1,0,19.332276973873377,3.2536389883607626,15.836755821947008,16.196231135400012,12.488522993866354,14.442791467066854,3.357912356732413,30.32316400203854,113.66881151450798,28.607080630026758,44.78411654359661,1,0,2,2,3,0,0,1,3,2,2,5
7,110,1,13,1,0,0,1,1,0,8.489802819676697,8.387840715469792,5.128943520132452,15.60973912710324,17.582369161536917,7.9593107285909355,1.9602838286664337,60.363690070807934,57.839763399679214,12.170038069598377,33.67054804926738,3,1,2,2,3,1,0,1,3,2,2,1
7,111,1,14,1,0,0,1,1,0,24.846700723282993,3.1987847357522696,6.517744446638972,9.930381122976542,22.533227185020223,6.58104438520968,3.9767835126258433,71.5311282966286,91.92214872455224,22.96405678614974,26.376458959421143,2,0,3,3,1,1,0,3,3,2,2,1
7,112,1,15,1,0,0,1,1,0,23.370786476880312,10.813372825970873,9.941305647604167,16.71547963982448,13.098400175804272,8.052339037880301,4.996369165601209,79.22223247587681,92.80509753152728,25.245501324534416,26.501417375402525,3,0,2,3,1,0,0,2,3,2,2,5
8,113,0,0,1,1,1,1,1,1,9.880493604578078,7.430513981264085,8.318700343370438,6.488749485462904,32.57591522647999,19.39096196438186,1.885697322897613,35.39850179920904,69.38985021784902,5.752492216415703,20.794638050720096,2,0,1,1,1,0,1,1,2,1,2,1
8,114,1,1,1,1,1,1,1,1,17.282100687734783,7.904787842882797,7.186801695264876,18.522629789076746,11.374949423829094,9.905369645915926,4.421809290070087,34.29205079562962,72.07936580758542,27.52790539059788,36.66753662517294,1,1,1,3,2,0,1,2,2,1,2,1
8,115,1,2,1,1,1,1,1,1,23.384217973798513,5.930037280311808,11.65452898433432,5.074867679504678,14.291974403662607,12.926699944771826,3.048035050742328,69.09753014799207,52.96809762949124,23.2671534223482,22.056253934279084,2,0,2,2,1,1,1,2,2,1,2,4
8,116,1,3,1,1,1,1,1,1,10.15361147467047,7.986724506597966,4.304637104272842,8.16653095651418,18.818687667837366,14.037632795516402,3.884312027366832,24.39251392148435,50.86232086177915,28.92791120801121,47.58091927389614,1,0,3,1,1,1,1,2,2,1,2,1
8,117,1,4,1,1,1,1,1,1,14.203332378529012,7.182632211595774,14.904699513688684,17.354995644418523,12.800035887164995,14.21969639789313,2.479858429869637,23.976098066195846,44.1412613610737,14.751701480709016,22.643863857956603,2,0,1,3,1,1,1,3,2,1,2,4
8,118,1,5,1,1,1,1,1,1,19.561027227900922,8.142923558363691,16.301731068640947,11.138049182482064,11.491728422930464,10.591485840268433,1.8970388767775148,34.85389774199575,141.7535778367892,19.323494131676853,15.48795891692862,1,1,3,1,2,0,1,2,2,1,2,1
8,119,1,6,1,1,1,1,1,1,8.878027372993529,9.396286527626216,11.919912280049175,5.151735997060314,12.368164753075689,10.593740760348737,4.634313735878095,79.71751872915775,63.09805304510519,20.90373816434294,37.588750533759594,1,0,2,3,1,0,1,3,2,1,2,5
8,120,1,7,1,1,1,1,1,1,19.71462312620133,7.185848291264847,16.090474610216916,15.125008749309927,10.744954110588878,4.169264294207096,4.330340137239546,26.042767269536853,74.34554689796641,18.689901060424745,36.551462246570736,3,0,1,3,2,0,1,3,2,1,2,1
8,121,1,8,1,1,1,1,1,1,13.9171307021752,9.753383143572137,15.137540674768388,10.86048285709694,8.252414110349491,14.40780757367611,0.3419258934445679,51.92123784683645,53.489345523994416,23.515399983152747,16.960702372016385,1,0,3,3,3,1,0,3,2,1,2,5
8,122,1,9,1,1,1,1,1,1,11.960668656975031,8.22196568059735,15.259055859874934,10.103985896566883,10.29245562502183,14.8305808827281,4.38618924934417,79.27808210253716,112.03004436567426,15.08054606616497,37.450944599695504,2,1,2,1,3,1,1,3,2,1,2,5
8,123,1,10,1,1,1,1,1,1,13.384656654670835,3.4260450596921146,4.371409877669066,7.602680696872994,14.427471083588898,12.236518980003893,1.6821483511012048,49.67289720661938,122.75593422353268,13.38124223984778,44.52710728044622,3,1,3,1,3,0,1,3,2,1,2,1
8,124,1,11,1,1,1,1,1,1,10.141403465531766,9.364563729381189,14.393673056270927,8.935345902573317,17.73453673440963,16.81908078910783,3.5421002516523004,70.66130424384028,141.1936655570753,15.89269348885864,37.77284324867651,3,0,2,1,3,0,1,2,2,1,2,4
8,125,1,12,1,1,1,1,1,1,23.034084015525877,7.746667933417484,6.213526677340269,9.044281296664849,10.287183645414189,7.325805774424225,3.6152831104118377,57.62752593494952,89.76009419653565,22.686139470897615,33.532390784239396,3,0,2,1,3,1,0,2,2,1,2,5
8,126,1,13,1,1,1,1,1,1,15.58670218102634,11.547515942947939,15.985582757275552,13.241542157484218,19.304210209054872,11.006273912265897,4.620360804256052,25.515677211806178,94.66486932244152,25.64448188059032,45.44464059523307,1,0,3,1,1,0,0,2,2,1,2,2
8,127,1,14,1,1,1,1,1,1,14.131727386265993,4.755077350884676,12.2700692624785,7.330980401020497,16.831433340208605,9.779755672905594,4.136084751226008,53.78575281240046,90.21230300422758,13.846972505562007,31.518139218678698,3,1,1,2,2,1,0,3,2,1,2,2
8,128,1,15,1,1,1,1,1,1,6.723059429787099,10.407063837395981,10.59550099261105,12.98503888421692,14.721722294809297,10.362120372708887,0.5745047354139388,21.86545056756586,42.55319665884599,11.550386906601489,27.653588337125257,1,0,3,1,3,1,0,1,2,1,2,4
9,129,0,0,1,1,0,1,1,0,7.079140013083816,6.111917606089264,17.63165650423616,13.670025799423456,29.431514700409025,17.27268702466972,0.5938678798265755,25.201947268797085,85.83221038570628,10.608133592177182,36.579172543715686,1,0,1,1,1,0,0,1,3,1,2,4
9,130,1,1,1,1,0,1,1,0,11.730260592885315,4.0014160461723804,9.632054740563035,13.140481103910133,20.584441882325336,6.415981133468449,2.9324271343648434,49.99079253524542,142.99944235477597,28.206062205135822,20.351731323171407,3,0,1,2,3,1,1,3,3,1,2,2
9,131,1,2,1,1,0,1,1,0,19.92554346565157,5.236800262704492,10.537345110438764,5.664309901185334,9.670520304702222,16.55932333925739,3.075742415385321,58.44260001089424,90.71023330790922,15.594629058614373,48.07325861067511,3,1,1,1,1,1,0,3,3,1,2,4
9,132,1,3,1,1,0,1,1,0,22.611307301558554,11.006665851920843,4.158578095957637,8.621008492773399,18.32357125892304,9.078087909147143,3.5460432968102396,22.524377638474107,112.28881338378415,14.61378884036094,24.554208042100072,1,1,2,1,2,0,1,3,3,1,2,5
9,133,1,4,1,1,0,1,1,0,8.313064076937735,10.18992640497163,5.9934325236827135,6.116612626938149,8.48575812857598,9.843486645258963,4.270140187582001,39.82933642808348,88.88801672495902,18.269664719700813,27.311277443077415,1,0,3,1,3,0,1,1,3,1,2,5
9,134,1,5,1,1,0,1,1,0,11.370648662559688,4.095928978174925,12.178999445866793,14.875151172745973,24.934805469354615,6.716945936437696,4.082483595702797,57.1671235980466,148.4167819423601,18.835839303210378,40.3464827965945,3,0,3,1,1,0,0,2,3,1,2,4
9,135,1,6,1,1,0,1,1,0,14.987273197621107,7.487144981045276,8.808611529879272,6.010240911273286,23.42521076090634,7.0956762987188995,1.4883194654248655,59.51254775747657,102.32819005614147,29.425847800448537,18.672628162894398,2,0,1,1,1,1,1,3,3,1,2,4
9,136,1,7,1,1,0,1,1,0,20.547739337198436,11.136882856255397,9.970527921803296,17.14266659342684,15.962376764276996,13.500443362630904,3.793629420688376,61.00157691631466,133.2337574660778,16.231398191303015,21.39683809131384,3,1,1,1,3,1,1,2,3,1,2,1
9,137,1,8,1,1,0,1,1,0,7.364373300224543,3.9309545285068452,11.731688497122377,9.357778518460691,15.48748891823925,5.6582202622666955,4.608093041460961,63.95536987576634,90.7683509378694,23.446288537234068,25.097304390510544,2,1,1,2,1,1,0,2,3,1,2,1
9,138,1,9,1,1,0,1,1,0,12.253894512541592,6.967643450712785,9.64762733783573,13.171582518843934,22.674340600846335,14.719445187598467,0.3271095408126712,27.05107855144888,74.07670280197635,16.173566142097116,40.63178781536408,3,0,1,2,1,1,0,1,3,1,2,1
9,139,1,10,1,1,0,1,1,0,14.316420066170394,9.069134346675128,10.516334451269358,18.125308125745505,14.818454115884379,11.933592040091753,3.2685287308413535,37.13958377018571,138.1139335874468,12.774266889318824,34.50179494218901,3,1,1,2,3,0,0,1,3,1,2,4
9,140,1,11,1,1,0,1,1,0,12.739360774867237,9.466328954324126,15.58285876782611,18.707330669276416,10.220519579248503,4.621839074417949,4.941169338999316,43.368761227466166,118.21587544167414,20.518801538273692,28.54154463391751,1,0,3,2,1,1,0,2,3,1,2,1
9,141,1,12,1,1,0,1,1,0,16.290365364402533,9.24998970120214,15.398011611774564,11.805263517890126,14.289399816188961,15.51722653536126,2.563121357234195,64.49490951839834,133.42723259935156,18.805994307622313,29.20679073082283,1,0,2,1,1,1,1,3,3,1,2,2
9,142,1,13,1,1,0,1,1,0,10.422913623042405,7.485677842050791,4.513630346860737,17.02605849248357,14.888817619998008,10.441762673202902,4.655760752502829,43.39284353889525,122.03980059828609,25.672169933095574,22.26096886326559,3,1,1,1,2,0,1,2,3,1,2,5
9,143,1,14,1,1,0,1,1,0,6.981452223844826,3.13557115662843,6.0799109865911305,16.179654699517414,22.49669476575218,8.54923640191555,1.3333475438412279,34.612846528179944,145.18753207055852,19.945374787785113,39.30580513901077,1,0,3,1,1,1,0,1,3,1,2,1
9,144,1,15,1,1,0,1,1,0,24.040758064948022,3.3675587377510965,6.38839974347502,5.347301143920049,14.628468411276117,13.929879972711205,3.278777728555724,49.168563010171056,48.87954790145159,29.35768801253289,34.609550283057615,1,1,1,2,1,1,1,1,3,1,2,2
10,145,0,0,1,1,0,1,1,0,20.54328516125679,11.888582815416157,14.947642841143534,17.24947201088071,14.815896198851988,13.97117321845144,1.534341043792665,25.636916934745386,92.24004562944174,6.383586165029556,32.11123720975593,2,0,1,1,1,0,1,1,2,2,3,5
10,146,1,1,1,1,0,1,1,0,20.08146702311933,6.296951150055975,11.953909343574196,10.745319712441415,11.455057900864631,11.493715402204543,1.929236245341599,71.73712155781686,50.29198992764577,11.268970756791532,20.83674130262807,1,1,1,3,2,1,0,1,2,2,3,5
10,147,1,2,1,1,0,1,1,0,10.641969065181911,10.786683798534796,4.448490660637617,16.735330630326644,15.736181397456676,5.121706439647824,4.53380435006693,31.340399272739887,122.07054551225156,18.63128159660846,38.46862690290436,3,0,3,3,3,0,1,3,2,2,3,1
10,148,1,3,1,1,0,1,1,0,15.006097257137299,7.063063044799492,17.81242258520797,7.13201510719955,22.175207775784656,4.41341286059469,3.893793518655002,33.720436417497694,54.724613029975444,13.812218476086855,22.55526239052415,1,0,3,3,2,0,1,1,2,2,3,4
10,149,1,4,1,1,0,1,1,0,21.916821212507784,4.233196969376877,16.06726858764887,6.006809283280745,15.398543401854113,13.521889433264732,1.0291346011217684,76.55234284698963,81.72561711398885,22.52480282448232,21.422584067331627,2,0,2,1,1,0,0,2,2,2,3,2
10,150,1,5,1,1,0,1,1,0,8.816928849555552,3.293285193387419,15.860722690820694,11.366858839755878,21.89245845633559,6.123239905107766,2.0292205282021314,63.35053589195013,46.559721131343395,16.60698446445167,42.18674006755464,1,0,1,2,1,0,1,2,2,2,3,1
10,151,1,6,1,1,0,1,1,0,20.04960361868143,7.005700654350221,10.346407793927938,6.248762889299542,14.207873488776386,16.529340681619942,2.7221892296802253,21.849623983725905,82.72763915127143,12.267904919572175,24.70390606438741,1,1,2,2,1,0,1,1,2,2,3,4
10,152,1,7,1,1,0,1,1,0,6.744643743149936,10.574022050946951,9.892449653241783,15.762290791608393,20.51456242869608,17.824587631504983,4.804835597751662,28.507624063640833,113.14464474329725,10.663084844127297,32.30796726886183,1,1,1,2,2,0,0,2,2,2,3,1
10,153,1,8,1,1,0,1,1,0,16.300810258835554,10.751062547788024,12.202194346580654,14.676801924360916,21.040429182350636,13.699998336378485,4.333988414146006,25.68185313604772,107.09332235855982,14.817495793104172,31.437458063010126,3,0,2,2,3,0,0,2,2,2,3,5
10,154,1,9,1,1,0,1,1,0,19.607337610796094,8.531643395544961,4.854582260828465,5.799430748447776,15.73935735411942,6.53346991725266,2.456529620103538,78.91228689346462,64.6534317987971,24.250573106110096,20.25441207573749,2,0,3,1,3,1,1,2,2,2,3,1
10,155,1,10,1,1,0,1,1,0,7.65903752297163,11.815715862438083,6.052574658766389,19.12725130910985,19.90597966313362,11.951480649411678,1.2317449471447617,40.45229194685817,132.37381399609149,28.430429324507713,33.03777105174959,1,0,2,3,1,1,0,1,2,2,3,1
10,156,1,11,1,1,0,1,1,0,16.881743581034243,4.455263375770301,9.677371273282915,8.58327648602426,16.969180374173447,13.39336721599102,4.537824850995094,39.96783094946295,66.67901493376121,16.199774723500013,22.938193721929565,3,1,1,3,2,0,0,2,2,2,3,4
10,157,1,12,1,1,0,1,1,0,16.641244497150183,4.237640105187893,10.757972536142915,6.4052841917146,13.184481975855306,13.473874964285642,1.025674941483885,43.695110362023115,128.31384166609496,14.566413890570402,17.69176312489435,1,0,2,3,3,0,1,3,2,2,3,4
10,158,1,13,1,1,0,1,1,0,11.007364997640252,3.1448262843769044,17.4621702847071,6.316200402798131,20.71639774995856,15.70411497540772,0.07990267360582948,71.17168989498168,100.53269916912541,16.79374816827476,26.39956551603973,2,1,3,2,1,0,0,2,2,2,3,5
10,159,1,14,1,1,0,1,1,0,24.514706474728882,9.894847633084282,4.1717255911789834,12.839059637626633,21.583786274772137,6.904377984814346,1.931408919626847,52.542966729961336,121.86783904209733,16.666648634709418,26.37203333666548,2,1,2,3,2,1,1,1,2,2,3,2
10,160,1,15,1,1,0,1,1,0,21.776803033426404,6.5737616687547415,17.343245800584555,10.675966703565791,21.93821648764424,4.101171719841659,4.368713271105662,24.436639612540603,129.83746759593487,21.720860730856657,38.89612240716815,1,1,1,3,2,1,1,2,2,2,3,4
